Company Name,Transaction Name URL,City,State,Country,Region,Organization_Industries,Organization_Name_URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency in USD,Announced Date
Qneiform,https://www.crunchbase.com/funding_round/qneiform-pre-seed--735858e5,Budapest,Budapest,Hungary,Europe,"Analytics, Software",https://www.crunchbase.com/organization/qneiform,Pre-Seed,750000,EUR,808324,2/8/2024
Innerspace,https://www.crunchbase.com/funding_round/innerspace-gmbh-seed--ae9387f7,Innsbruck,Tirol,Austria,Europe,"Pharmaceutical, Software",https://www.crunchbase.com/organization/innerspace-gmbh,Seed,5700000,EUR,6158540,1/31/2024
Genesy AI,https://www.crunchbase.com/funding_round/genesy-ai-pre-seed--2354f634,Barcelona,Catalonia,Spain,Europe,"SaaS, Sales Automation, Sales Enablement",https://www.crunchbase.com/organization/genesy-ai,Pre-Seed,450000,EUR,489347,2/1/2024
Renewcast,https://www.crunchbase.com/funding_round/renewcast-seed--f3e76b17,Roma,Lazio,Italy,Europe,"Renewable Energy, SaaS, Wind Energy",https://www.crunchbase.com/organization/renewcast,Seed,850000,EUR,918379,1/31/2024
Quindar,https://www.crunchbase.com/funding_round/quindar-seed--d1fbf82d,Washington,District of Columbia,United States,North America,"Cloud Infrastructure, SaaS, Satellite Communication",https://www.crunchbase.com/organization/quindar,Seed,6000000,USD,6000000,1/28/2024
Looq AI,https://www.crunchbase.com/funding_round/looq-ai-seed--26c226f3,San Diego,California,United States,North America,"3D Technology, Artificial Intelligence (AI), Enterprise Software, Mapping Services, Software",https://www.crunchbase.com/organization/looq-ai,Seed,2600000,USD,2600000,2/27/2024
Restimo,https://www.crunchbase.com/funding_round/restimo-seed--f78224f1,Warsaw,Mazowieckie,Poland,Europe,"B2B, SaaS",https://www.crunchbase.com/organization/restimo,Seed,2000000,PLN,503469,2/27/2024
Firsthand,https://www.crunchbase.com/funding_round/firsthand-a04c-seed--0c569097,New York,New York,United States,North America,"Artificial Intelligence (AI), Information Technology",https://www.crunchbase.com/organization/firsthand-a04c,Seed,0,NULL,0,2/21/2024
Splight,https://www.crunchbase.com/funding_round/splight-seed--3dd9e7cb,Washington,District of Columbia,United States,North America,"Artificial Intelligence (AI), Information Services, Information Technology",https://www.crunchbase.com/organization/splight,Seed,2000000,USD,2000000,2/22/2024
ExactTrak,https://www.crunchbase.com/funding_round/exacttrak-seed--d34456a4,Warmington,Warwickshire,United Kingdom,Europe,"Cyber Security, Intrusion Detection, Manufacturing, Security, Software",https://www.crunchbase.com/organization/exacttrak,Seed,1000000,GBP,1258758,2/19/2024
Levr.ai,https://www.crunchbase.com/funding_round/levr-ai-seed--4153b638,Vancouver,British Columbia,Canada,North America,"B2B, Commercial Lending, FinTech, Funding Platform, SaaS, Small and Medium Businesses, Software",https://www.crunchbase.com/organization/levr-ai,Seed,1000000,USD,1000000,2/20/2024
3DNextech,https://www.crunchbase.com/funding_round/3dnextech-seed--96e89c63,Livorno,Toscana,Italy,Europe,"3D Printing, 3D Technology, Industrial Manufacturing",https://www.crunchbase.com/organization/3dnextech,Seed,1500000,EUR,1621485,2/20/2024
Coba,https://www.crunchbase.com/funding_round/coba-0781-seed--d0ce7a5d,Austin,Texas,United States,North America,"Banking, FinTech, Software",https://www.crunchbase.com/organization/coba-0781,Seed,2200000,USD,2200000,1/30/2024
Planette,https://www.crunchbase.com/funding_round/planette-pre-seed--45f5dd56,San Francisco,California,United States,North America,"Database, Information Technology",https://www.crunchbase.com/organization/planette,Pre-Seed,2400000,USD,2400000,2/14/2024
simplyblock,https://www.crunchbase.com/funding_round/simplyblock-seed--bb7677f7,Berlin,Berlin,Germany,Europe,"Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Data Center, Database, Information Technology, IT Infrastructure, Private Cloud",https://www.crunchbase.com/organization/simplyblock,Seed,2750000,USD,2750000,2/15/2024
SocialCrowd,https://www.crunchbase.com/funding_round/socialcrowd-pre-seed--7952048c,Irvine,California,United States,North America,"Data Center Automation, Personal Development, Professional Services",https://www.crunchbase.com/organization/socialcrowd,Pre-Seed,1600000,USD,1600000,2/15/2024
Walk15,https://www.crunchbase.com/funding_round/walk15-seed--1759c48c,Vilnius,Vilniaus Apskritis,Lithuania,Europe,"B2B, Mobile Apps, Sustainability, Wellness",https://www.crunchbase.com/organization/walk15,Seed,1000000,EUR,1077290,2/15/2024
Guidoio,https://www.crunchbase.com/funding_round/guidoio-pre-seed--5a6a0f5a,Venturina,Toscana,Italy,Europe,EdTech,https://www.crunchbase.com/organization/guidoio,Pre-Seed,700000,EUR,749595,2/13/2024
Midio,https://www.crunchbase.com/funding_round/midio-pre-seed--824c0c4f,Oslo,Oslo,Norway,Europe,"Language Learning, Real Time, Software",https://www.crunchbase.com/organization/midio,Pre-Seed,660000,USD,660000,2/13/2024
Beagle,https://www.crunchbase.com/funding_round/beagle-e55c-seed--741a1858,Brooklyn,New York,United States,North America,"Artificial Intelligence (AI), Ediscovery, Information Technology",https://www.crunchbase.com/organization/beagle-e55c,Seed,3000000,USD,3000000,1/30/2024
Perigon,https://www.crunchbase.com/funding_round/perigon-633f-seed--0e5f0376,Austin,Texas,United States,North America,"Artificial Intelligence (AI), Business Intelligence, Developer APIs, Machine Learning, Media and Entertainment, Software",https://www.crunchbase.com/organization/perigon-633f,Seed,5000000,USD,5000000,2/8/2024
Open House.ai,https://www.crunchbase.com/funding_round/open-house-ai-seed--ff02ca8a,Calgary,Alberta,Canada,North America,"Advertising, Analytics, Business Intelligence, Real Estate, Software",https://www.crunchbase.com/organization/open-house-ai,Seed,1500000,CAD,1111923,2/6/2024
Voidless,https://www.crunchbase.com/funding_round/voidless-seed--af1740b3,Milano,Lombardia,Italy,Europe,"Logistics, PaaS, Packaging Services, Robotics",https://www.crunchbase.com/organization/voidless,Seed,2200000,EUR,2366563,2/6/2024
Trak,https://www.crunchbase.com/funding_round/trak-5cdb-seed--6f38e58c,Valencia,Comunidad Valenciana,Spain,Europe,"Apps, Fitness, Health Care, Software",https://www.crunchbase.com/organization/trak-5cdb,Seed,1300000,EUR,1413669,2/1/2024
ALT Sports Data,https://www.crunchbase.com/funding_round/alt-sports-data-inc-seed--020fb0e1,Oceanside,California,United States,North America,"Data Integration, Information Services, Sports",https://www.crunchbase.com/organization/alt-sports-data-inc,Seed,2500000,USD,2500000,2/1/2024
Sentify,https://www.crunchbase.com/funding_round/sentify-ac9e-pre-seed--b8c603e3,London,England,United Kingdom,Europe,"Business Development, Generative AI, Software",https://www.crunchbase.com/organization/sentify-ac9e,Pre-Seed,1100000,USD,1100000,2/1/2024
Align AI,https://www.crunchbase.com/funding_round/tryalign-seed--0802fae6,San Jose,California,United States,North America,"Artificial Intelligence (AI), B2B, Machine Learning, SaaS, Software",https://www.crunchbase.com/organization/tryalign,Seed,3500000,USD,3500000,1/29/2024
Mobai,https://www.crunchbase.com/funding_round/mobai-seed--5b185707,GjÃ¸vik,Oppland,Norway,Europe,"Biometrics, Information Services, Information Technology, SaaS",https://www.crunchbase.com/organization/mobai,Seed,30000000,NOK,2831250,2/28/2024
atmio,https://www.crunchbase.com/funding_round/atmio-99aa-pre-seed--6a827877,Hamburg,Hamburg,Germany,Europe,"Clean Energy, Energy, Fossil Fuels, Information Technology, Oil and Gas, Software, Sustainability",https://www.crunchbase.com/organization/atmio-99aa,Pre-Seed,1400000,USD,1400000,2/29/2024
OpenTug,https://www.crunchbase.com/funding_round/opentug-seed--5f88fa63,Seattle,Washington,United States,North America,"Information Technology, Marine Technology, Software",https://www.crunchbase.com/organization/opentug,Seed,3100000,USD,3100000,2/21/2024
xito.one,https://www.crunchbase.com/funding_round/xito-one-seed--be0cd032,Ulm,Baden-Wurttemberg,Germany,Europe,Robotics,https://www.crunchbase.com/organization/xito-one,Seed,1600000,EUR,1731255,2/21/2024
Adrenaline,https://www.crunchbase.com/funding_round/adrenaline-8deb-seed--e9702ee1,Brooklyn,New York,United States,North America,"Artificial Intelligence (AI), Generative AI, Intelligent Systems",https://www.crunchbase.com/organization/adrenaline-8deb,Seed,2400000,USD,2400000,2/23/2024
Sparqle,https://www.crunchbase.com/funding_round/sparqle-seed--06fe9976,Amsterdam,Noord-Holland,The Netherlands,Europe,"Apps, Delivery, Mobile Apps, Software",https://www.crunchbase.com/organization/sparqle,Seed,1200000,EUR,1297188,2/20/2024
Manglai,https://www.crunchbase.com/funding_round/manglai-pre-seed--70bf41c3,Barcelona,Catalonia,Spain,Europe,Software,https://www.crunchbase.com/organization/manglai,Pre-Seed,500000,EUR,538780,2/19/2024
Rogo,https://www.crunchbase.com/funding_round/rogo-seed--3eaa304b,New York,New York,United States,North America,"Analytics, Business Intelligence, Data Visualization, Information Technology, Natural Language Processing, Software",https://www.crunchbase.com/organization/rogo,Seed,7000000,USD,7000000,2/16/2024
" Siftwell Analytics, Inc.",https://www.crunchbase.com/funding_round/siftwell-analytics-inc-seed--c33c9881,Charlotte,North Carolina,United States,North America,"Analytics, Artificial Intelligence (AI), Information Technology",https://www.crunchbase.com/organization/siftwell-analytics-inc,Seed,5800000,USD,5800000,2/20/2024
Silencio Network LLC,https://www.crunchbase.com/funding_round/silencio-network-pre-seed--13e63343,Wilmington,Delaware,United States,North America,"Big Data, Blockchain, Cryptocurrency, Database",https://www.crunchbase.com/organization/silencio-network,Pre-Seed,1000000,USD,1000000,2/13/2024
MeVitae,https://www.crunchbase.com/funding_round/mevitae-seed--f10b6883,Oxford,Oxfordshire,United Kingdom,Europe,"Artificial Intelligence (AI), Big Data, Enterprise Software, Human Resources, Information Technology, Predictive Analytics, Recruiting, Software",https://www.crunchbase.com/organization/mevitae,Seed,1700000,EUR,1832074,2/16/2024
Privy,https://www.crunchbase.com/funding_round/privy-fbc9-seed--c918072c,Denver,Colorado,United States,North America,"Real Estate, Real Estate Investment, Software",https://www.crunchbase.com/organization/privy-fbc9,Seed,4000000,USD,4000000,2/14/2024
IPSecure,https://www.crunchbase.com/funding_round/ipsecure-02f9-seed--719bac7a,Novato,California,United States,North America,"Analytics, Enterprise Software, Information Technology, Sales",https://www.crunchbase.com/organization/ipsecure-02f9,Seed,0,NULL,0,2/14/2024
Fair Math,https://www.crunchbase.com/funding_round/fair-math-pre-seed--5b39b90e,Delaware,Ohio,United States,North America,Software,https://www.crunchbase.com/organization/fair-math,Pre-Seed,1400000,USD,1400000,2/26/2024
Portchain,https://www.crunchbase.com/funding_round/portchain-seed--162e0b36,Copenhagen,Hovedstaden,Denmark,Europe,"Artificial Intelligence (AI), B2B, Enterprise Software, Machine Learning, Management Consulting, SaaS, Shipping, UX Design",https://www.crunchbase.com/organization/portchain,Seed,5000000,USD,5000000,2/9/2024
Rivia Health,https://www.crunchbase.com/funding_round/rexpay-seed--b0d64f6f,Phoenix,Arizona,United States,North America,"Financial Services, Health Care, Medical, Mobile Payments, Payments, SaaS, Software",https://www.crunchbase.com/organization/rexpay,Seed,3250000,USD,3250000,2/1/2024
Volta Insite,https://www.crunchbase.com/funding_round/volta-insite-seed--6a4b91a4,Toronto,Ontario,Canada,North America,"Analytics, Industrial, Real Time, Software",https://www.crunchbase.com/organization/volta-insite,Seed,7000000,USD,7000000,2/6/2024
Brix,https://www.crunchbase.com/funding_round/brix-26df-seed--7aa5b9cb,Costa Mesa,California,United States,North America,"Artificial Intelligence (AI), Online Portals, Recruiting",https://www.crunchbase.com/organization/brix-26df,Seed,20000000,CNY,2807963,2/4/2024
sable bio,https://www.crunchbase.com/funding_round/sable-bio-pre-seed--63d097e7,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), Biotechnology, Public Safety",https://www.crunchbase.com/organization/sable-bio,Pre-Seed,1500000,GBP,1890478,2/6/2024
BinIt,https://www.crunchbase.com/funding_round/binit-seed--80665a49,New York,New York,United States,North America,"Software, Waste Management",https://www.crunchbase.com/organization/binit,Seed,6400000,USD,6400000,1/29/2024
Indemn,https://www.crunchbase.com/funding_round/indemn-pre-seed--7495e9b4,New York,New York,United States,North America,"Artificial Intelligence (AI), Machine Learning, Software",https://www.crunchbase.com/organization/indemn,Pre-Seed,1900000,USD,1900000,1/31/2024
Version Lens,https://www.crunchbase.com/funding_round/version-lens-pre-seed--c1a1db3c,Stockholm,Stockholms Lan,Sweden,Europe,"IT Management, Software",https://www.crunchbase.com/organization/version-lens,Pre-Seed,1500000,EUR,1620668,1/31/2024
WoWplay,https://www.crunchbase.com/funding_round/wowplay-seed--88bd4b8d,Madrid,Madrid,Spain,Europe,"Children, E-Learning, Education",https://www.crunchbase.com/organization/wowplay,Seed,400000,EUR,433378,1/29/2024
Byterise,https://www.crunchbase.com/funding_round/byterise-pre-seed--7c5f5020,Istanbul,Istanbul,Turkey,Europe,"Analytics, Artificial Intelligence (AI), Information Technology",https://www.crunchbase.com/organization/byterise,Pre-Seed,0,NULL,0,1/29/2024
Darwin AI,https://www.crunchbase.com/funding_round/darwin-ai-53bb-seed--d9faa2d6,SÃ£o Paulo,Sao Paulo,Brazil,South America,"Artificial Intelligence (AI), Information Technology, Software",https://www.crunchbase.com/organization/darwin-ai-53bb,Seed,2500000,USD,2500000,2/26/2024
Renzo,https://www.crunchbase.com/funding_round/renzo-a40b-seed--48df6037,New York,New York,United States,North America,"Cryptocurrency, Decentralized Finance (DeFi)",https://www.crunchbase.com/organization/renzo-a40b,Seed,0,NULL,0,2/22/2024
Akela Hub,https://www.crunchbase.com/funding_round/akela-hub-seed--028d124b,South Holland,Illinois,United States,North America,"Internet, Software",https://www.crunchbase.com/organization/akela-hub,Seed,1000000,EUR,1082034,2/21/2024
dili,https://www.crunchbase.com/funding_round/dili-e466-seed--86cc242c,New York,New York,United States,North America,"Analytics, Application Performance Management, Big Data",https://www.crunchbase.com/organization/dili-e466,Seed,3600000,USD,3600000,2/19/2024
CrewLAB,https://www.crunchbase.com/funding_round/crewlab-pre-seed--6fe6f7f0,Los Angeles,California,United States,North America,"Education, SaaS, Software, Sports",https://www.crunchbase.com/organization/crewlab,Pre-Seed,1600000,USD,1600000,2/1/2024
Una Health,https://www.crunchbase.com/funding_round/una-health-seed--8bd19933,Berlin,Berlin,Germany,Europe,"Artificial Intelligence (AI), Diabetes, Health Care, mHealth, Wellness",https://www.crunchbase.com/organization/una-health,Seed,2500000,USD,2500000,2/15/2024
Life Inside,https://www.crunchbase.com/funding_round/life-inside-seed--263cd7af,Stockholm,Stockholms Lan,Sweden,Europe,"Internet, SaaS, Social, Social Media, Software",https://www.crunchbase.com/organization/life-inside,Seed,300000,GBP,377070,2/14/2024
Causa,https://www.crunchbase.com/funding_round/causa-pre-seed--89cbbb9a,York,York,United Kingdom,Europe,Artificial Intelligence (AI),https://www.crunchbase.com/organization/causa,Pre-Seed,0,NULL,0,2/9/2024
